Field,Species,Experiment,Revised_irrigation_treatment,Range,Column,Plot,Rep,Type,SbEMS_ID,PI_accession,Harvest_Id,PI_check,,
south,Sorghum bicolor,EMS_pop,WL,40,10,4010,1,experimental,2088,PI 678093,WL19_FL58_SbEMS_BL233,PI 678093,,
south,Sorghum bicolor,EMS_pop,WL,40,11,4011,1,experimental,4791,PI 678359,WL19_FL58_SbEMS_BL364,PI 678359,,
south,Sorghum bicolor,EMS_pop,WL,40,12,4012,1,experimental,2362,PI 678123,WL19_FL58_SbEMS_BL228,PI 678123,,
south,Sorghum bicolor,EMS_pop,WL,40,13,4013,1,experimental,2711,PI 678153,WL19_FL58_SbEMS_BL218,PI 678153,,
south,Sorghum bicolor,EMS_pop,WL,40,14,4014,1,experimental,4406,PI 678329,WL19_FL58_SbEMS_BL371,PI 678329,,
south,Sorghum bicolor,EMS_pop,WL,40,15,4015,1,experimental,3661,PI 678254,WL19_FL58_SbEMS_BL389,PI 678254,,
south,Sorghum bicolor,EMS_pop,WL,40,16,4016,1,experimental,4012,PI 678293,WL19_FL58_SbEMS_BL24,PI 678293,,
south,Sorghum bicolor,EMS_pop,WL,40,17,4017,1,experimental,181,PI 677902,WL19_FL58_SbEMS_BL47,PI 677902,,
south,Sorghum bicolor,EMS_pop,WL,40,18,4018,1,experimental,3658,PI 678252,WL19_FL58_SbEMS_BL470,PI 678252,,
south,Sorghum bicolor,EMS_pop,WL,40,19,4019,1,experimental,262,PI 677909,WL19_FL58_SbEMS_BL362,PI 677909,,
south,Sorghum bicolor,EMS_pop,WL,40,20,4020,1,experimental,3160,PI 678205,WL19_FL58_SbEMS_BL523,PI 678205,,
south,Sorghum bicolor,EMS_pop,WL,40,21,4021,1,experimental,179,PI 677901,WL19_FL58_SbEMS_BL87,PI 677901,,
south,Sorghum bicolor,EMS_pop,WL,40,22,4022,1,experimental,3162,PI 678207,WL19_FL58_SbEMS_BL442,PI 678207,,
south,Sorghum bicolor,EMS_pop,WL,40,23,4023,1,experimental,1457,PI 678034,WL19_FL58_SbEMS_BL170,PI 678034,,
south,Sorghum bicolor,EMS_pop,WL,40,24,4024,1,experimental,4512,PI 678341,WL19_FL58_SbEMS_BL485,PI 678341,,
south,Sorghum bicolor,EMS_pop,WL,40,25,4025,1,experimental,1199,PI 678005,WL19_FL58_SbEMS_BL139,PI 678005,,
south,Sorghum bicolor,EMS_pop,WL,40,26,4026,1,experimental,4107,PI 678303,WL19_FL58_SbEMS_BL219,PI 678303,,
south,Sorghum bicolor,EMS_pop,WL,40,27,4027,1,experimental,182,PI 677903,WL19_FL58_SbEMS_BL6,PI 677903,,
south,Sorghum bicolor,EMS_pop,WL,40,28,4028,1,experimental,630,PI 677945,WL19_FL58_SbEMS_BL155,PI 677945,,
south,Sorghum bicolor,EMS_pop,WL,40,29,4029,1,experimental,3053,PI 678194,WL19_FL58_SbEMS_BL368,PI 678194,,
south,Sorghum bicolor,EMS_pop,WL,40,30,4030,1,experimental,1504,PI 678035,WL19_FL58_SbEMS_BL129,PI 678035,,
south,Sorghum bicolor,EMS_pop,WL,40,31,4031,1,experimental,3609,PI 678247,WL19_FL58_SbEMS_BL75,PI 678247,,
south,Sorghum bicolor,EMS_pop,WL,40,32,4032,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,41,01,4101,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,41,02,4102,1,experimental,641,PI 677947,WL19_FL58_SbEMS_BL76,PI 677947,,
south,Sorghum bicolor,EMS_pop,WL,41,03,4103,1,experimental,3004,PI 678187,WL19_FL58_SbEMS_BL49,PI 678187,,
south,Sorghum bicolor,EMS_pop,WL,41,04,4104,1,experimental,2142,PI 678098,WL19_FL58_SbEMS_BL33,PI 678098,,
south,Sorghum bicolor,EMS_pop,WL,41,05,4105,1,experimental,2409,PI 678127,WL19_FL58_SbEMS_BL66,PI 678127,,
south,Sorghum bicolor,EMS_pop,WL,41,06,4106,1,experimental,4465,PI 678335,WL19_FL58_SbEMS_BL131,PI 678335,,
south,Sorghum bicolor,EMS_pop,WL,41,07,4107,1,experimental,2149,PI 678099,WL19_FL58_SbEMS_BL591,PI 678099,,
south,Sorghum bicolor,EMS_pop,WL,41,08,4108,1,experimental,3663,PI 678256,WL19_FL58_SbEMS_BL311,PI 678256,,
south,Sorghum bicolor,EMS_pop,WL,41,09,4109,1,experimental,256,PI 677905,WL19_FL58_SbEMS_BL521,PI 677905,,
south,Sorghum bicolor,EMS_pop,WL,41,10,4110,1,experimental,4691,PI 678356,WL19_FL58_SbEMS_BL483,PI 678356,,
south,Sorghum bicolor,EMS_pop,WL,41,11,4111,1,experimental,3659,PI 678253,WL19_FL58_SbEMS_BL432,PI 678253,,
south,Sorghum bicolor,EMS_pop,WL,41,12,4112,1,experimental,3710,PI 678260,WL19_FL58_SbEMS_BL150,PI 678260,,
south,Sorghum bicolor,EMS_pop,WL,41,13,4113,1,experimental,1508,PI 678037,WL19_FL58_SbEMS_BL51,PI 678037,,
south,Sorghum bicolor,EMS_pop,WL,41,14,4114,1,experimental,2807,PI 678164,WL19_FL58_SbEMS_BL376,PI 678164,,
south,Sorghum bicolor,EMS_pop,WL,41,15,4115,1,experimental,511,PI 677929,WL19_FL58_SbEMS_BL200,PI 677929,,
south,Sorghum bicolor,EMS_pop,WL,41,16,4116,1,experimental,1864,PI 678074,WL19_FL58_SbEMS_BL399,PI 678074,,
south,Sorghum bicolor,EMS_pop,WL,41,17,4117,1,experimental,4108,PI 678304,WL19_FL58_SbEMS_BL178,PI 678304,,
south,Sorghum bicolor,EMS_pop,WL,41,18,4118,1,experimental,1249,PI 678010,WL19_FL58_SbEMS_BL535,PI 678010,,
south,Sorghum bicolor,EMS_pop,WL,41,19,4119,1,experimental,1989,PI 678086,WL19_FL58_SbEMS_BL513,PI 678086,,
south,Sorghum bicolor,EMS_pop,WL,41,20,4120,1,experimental,1658,PI 678053,WL19_FL58_SbEMS_BL5,PI 678053,,
south,Sorghum bicolor,EMS_pop,WL,41,21,4121,1,experimental,641,PI 677947,WL19_FL58_SbEMS_BL76,PI 677947,,
south,Sorghum bicolor,EMS_pop,WL,41,22,4122,1,experimental,261,PI 677908,WL19_FL58_SbEMS_BL403,PI 677908,,
south,Sorghum bicolor,EMS_pop,WL,41,23,4123,1,experimental,4559,PI 678345,WL19_FL58_SbEMS_BL326,PI 678345,,
south,Sorghum bicolor,EMS_pop,WL,41,24,4124,1,experimental,3472,PI 678236,WL19_FL58_SbEMS_BL515,PI 678236,,
south,Sorghum bicolor,EMS_pop,WL,41,25,4125,1,experimental,2856,PI 678172,WL19_FL58_SbEMS_BL53,PI 678172,,
south,Sorghum bicolor,EMS_pop,WL,41,26,4126,1,experimental,935,PI 677982,WL19_FL58_SbEMS_BL461,PI 677982,,
south,Sorghum bicolor,EMS_pop,WL,41,27,4127,1,experimental,2248,PI 678110,WL19_FL58_SbEMS_BL151,PI 678110,,
south,Sorghum bicolor,EMS_pop,WL,41,28,4128,1,experimental,2716,PI 678157,WL19_FL58_SbEMS_BL59,PI 678157,,
south,Sorghum bicolor,EMS_pop,WL,41,29,4129,1,experimental,4058,PI 678297,WL19_FL58_SbEMS_BL457,PI 678297,,
south,Sorghum bicolor,EMS_pop,WL,41,30,4130,1,experimental,3221,PI 678212,WL19_FL58_SbEMS_BL244,PI 678212,,
south,Sorghum bicolor,EMS_pop,WL,41,31,4131,1,experimental,4310,PI 678320,WL19_FL58_SbEMS_BL136,PI 678320,,
south,Sorghum bicolor,EMS_pop,WL,41,32,4132,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,42,01,4201,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,42,02,4202,1,experimental,1608,PI 678047,WL19_FL58_SbEMS_BL247,PI 678047,,
south,Sorghum bicolor,EMS_pop,WL,42,03,4203,1,experimental,4414,PI 678333,WL19_FL58_SbEMS_BL210,PI 678333,,
south,Sorghum bicolor,EMS_pop,WL,42,04,4204,1,experimental,251,PI 677904,WL19_FL58_SbEMS_BL563,PI 677904,,
south,Sorghum bicolor,EMS_pop,WL,42,05,4205,1,experimental,1510,PI 678039,WL19_FL58_SbEMS_BL567,PI 678039,,
south,Sorghum bicolor,EMS_pop,WL,42,06,4206,1,experimental,1663,PI 678055,WL19_FL58_SbEMS_BL522,PI 678055,,
south,Sorghum bicolor,EMS_pop,WL,42,07,4207,1,experimental,4463,PI 678334,WL19_FL58_SbEMS_BL169,PI 678334,,
south,Sorghum bicolor,EMS_pop,WL,42,08,4208,1,experimental,644,PI 677949,WL19_FL58_SbEMS_BL589,PI 677949,,
south,Sorghum bicolor,EMS_pop,WL,42,09,4209,1,experimental,1938,PI 678083,WL19_FL58_SbEMS_BL38,PI 678083,,
south,Sorghum bicolor,EMS_pop,WL,42,10,4210,1,experimental,885,PI 677976,WL19_FL58_SbEMS_BL108,PI 677976,,
south,Sorghum bicolor,EMS_pop,WL,42,11,4211,1,experimental,3860,PI 678280,WL19_FL58_SbEMS_BL543,PI 678280,,
south,Sorghum bicolor,EMS_pop,WL,42,12,4212,1,experimental,1610,PI 678049,WL19_FL58_SbEMS_BL167,PI 678049,,
south,Sorghum bicolor,EMS_pop,WL,42,13,4213,1,experimental,4508,PI 678337,WL19_FL58_SbEMS_BL52,PI 678337,,
south,Sorghum bicolor,EMS_pop,WL,42,14,4214,1,experimental,701,PI 677962,WL19_FL58_SbEMS_BL70,PI 677962,,
south,Sorghum bicolor,EMS_pop,WL,42,15,4215,1,experimental,3966,PI 678292,WL19_FL58_SbEMS_BL63,PI 678292,,
south,Sorghum bicolor,EMS_pop,WL,42,16,4216,1,experimental,1877,PI 678078,WL19_FL58_SbEMS_BL239,PI 678078,,
south,Sorghum bicolor,EMS_pop,WL,42,17,4217,1,experimental,4549,PI 678342,WL19_FL58_SbEMS_BL447,PI 678342,,
south,Sorghum bicolor,EMS_pop,WL,42,18,4218,1,experimental,4309,PI 678319,WL19_FL58_SbEMS_BL175,PI 678319,,
south,Sorghum bicolor,EMS_pop,WL,42,19,4219,1,experimental,2203,PI 678104,WL19_FL58_SbEMS_BL391,PI 678104,,
south,Sorghum bicolor,EMS_pop,WL,42,20,4220,1,experimental,1315,PI 678022,WL19_FL58_SbEMS_BL56,PI 678022,,
south,Sorghum bicolor,EMS_pop,WL,42,21,4221,1,experimental,1353,PI 678025,WL19_FL58_SbEMS_BL532,PI 678025,,
south,Sorghum bicolor,EMS_pop,WL,42,22,4222,1,experimental,1050,PI 677994,WL19_FL58_SbEMS_BL580,PI 677994,,
south,Sorghum bicolor,EMS_pop,WL,42,23,4223,1,experimental,1817,PI 678071,WL19_FL58_SbEMS_BL518,PI 678071,,
south,Sorghum bicolor,EMS_pop,WL,42,24,4224,1,experimental,3221,PI 678212,WL19_FL58_SbEMS_BL244,PI 678212,,
south,Sorghum bicolor,EMS_pop,WL,42,25,4225,1,experimental,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,42,26,4226,1,experimental,1315,PI 678022,WL19_FL58_SbEMS_BL56,PI 678022,,
south,Sorghum bicolor,EMS_pop,WL,42,27,4227,1,experimental,4411,PI 678332,WL19_FL58_SbEMS_BL251,PI 678332,,
south,Sorghum bicolor,EMS_pop,WL,42,28,4228,1,experimental,1044,PI 677991,WL19_FL58_SbEMS_BL103,PI 677991,,
south,Sorghum bicolor,EMS_pop,WL,42,29,4229,1,experimental,1505,PI 678036,WL19_FL58_SbEMS_BL89,PI 678036,,
south,Sorghum bicolor,EMS_pop,WL,42,30,4230,1,experimental,2714,PI 678156,WL19_FL58_SbEMS_BL97,PI 678156,,
south,Sorghum bicolor,EMS_pop,WL,42,31,4231,1,experimental,2810,PI 678166,WL19_FL58_SbEMS_BL295,PI 678166,,
south,Sorghum bicolor,EMS_pop,WL,42,32,4232,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,43,01,4301,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,43,02,4302,1,experimental,4361,PI 678323,WL19_FL58_SbEMS_BL15,PI 678323,,
south,Sorghum bicolor,EMS_pop,WL,43,03,4303,1,experimental,1877,PI 678078,WL19_FL58_SbEMS_BL239,PI 678078,,
south,Sorghum bicolor,EMS_pop,WL,43,04,4304,1,experimental,2,PI 677883,WL19_FL58_SbEMS_BL212,PI 677883,,
south,Sorghum bicolor,EMS_pop,WL,43,05,4305,1,experimental,1041,PI 677989,WL19_FL58_SbEMS_BL182,PI 677989,,
south,Sorghum bicolor,EMS_pop,WL,43,06,4306,1,experimental,764,PI 677964,WL19_FL58_SbEMS_BL587,PI 677964,,
south,Sorghum bicolor,EMS_pop,WL,43,07,4307,1,experimental,1669,PI 678059,WL19_FL58_SbEMS_BL363,PI 678059,,
south,Sorghum bicolor,EMS_pop,WL,43,08,4308,1,experimental,4848,PI 678360,WL19_FL58_SbEMS_BL324,PI 678360,,
south,Sorghum bicolor,EMS_pop,WL,43,09,4309,1,experimental,2309,PI 678115,WL19_FL58_SbEMS_BL547,PI 678115,,
south,Sorghum bicolor,EMS_pop,WL,43,10,4310,1,experimental,2360,PI 678122,WL19_FL58_SbEMS_BL267,PI 678122,,
south,Sorghum bicolor,EMS_pop,WL,43,11,4311,1,experimental,2313,PI 678118,WL19_FL58_SbEMS_BL428,PI 678118,,
south,Sorghum bicolor,EMS_pop,WL,43,12,4312,1,experimental,4411,PI 678332,WL19_FL58_SbEMS_BL251,PI 678332,,
south,Sorghum bicolor,EMS_pop,WL,43,13,4313,1,experimental,4367,PI 678327,WL19_FL58_SbEMS_BL451,PI 678327,,
south,Sorghum bicolor,EMS_pop,WL,43,14,4314,1,experimental,1992,PI 678087,WL19_FL58_SbEMS_BL474,PI 678087,,
south,Sorghum bicolor,EMS_pop,WL,43,15,4315,1,experimental,3863,PI 678282,WL19_FL58_SbEMS_BL464,PI 678282,,
south,Sorghum bicolor,EMS_pop,WL,43,16,4316,1,experimental,1303,PI 678020,WL19_FL58_SbEMS_BL133,PI 678020,,
south,Sorghum bicolor,EMS_pop,WL,43,17,4317,1,experimental,398,PI 677920,WL19_FL58_SbEMS_BL558,PI 677920,,
south,Sorghum bicolor,EMS_pop,WL,43,18,4318,1,experimental,1668,PI 678058,WL19_FL58_SbEMS_BL404,PI 678058,,
south,Sorghum bicolor,EMS_pop,WL,43,19,4319,1,experimental,3512,PI 678237,WL19_FL58_SbEMS_BL476,PI 678237,,
south,Sorghum bicolor,EMS_pop,WL,43,20,4320,1,experimental,2950,PI 678181,WL19_FL58_SbEMS_BL290,PI 678181,,
south,Sorghum bicolor,EMS_pop,WL,43,21,4321,1,experimental,1147,PI 678001,WL19_FL58_SbEMS_BL298,PI 678001,,
south,Sorghum bicolor,EMS_pop,WL,43,22,4322,1,experimental,3707,PI 678257,WL19_FL58_SbEMS_BL272,PI 678257,,
south,Sorghum bicolor,EMS_pop,WL,43,23,4323,1,experimental,122,PI 677897,WL19_FL58_SbEMS_BL245,PI 677897,,
south,Sorghum bicolor,EMS_pop,WL,43,24,4324,1,experimental,4404,PI 678328,WL19_FL58_SbEMS_BL409,PI 678328,,
south,Sorghum bicolor,EMS_pop,WL,43,25,4325,1,experimental,2576,PI 678142,WL19_FL58_SbEMS_BL64,PI 678142,,
south,Sorghum bicolor,EMS_pop,WL,43,26,4326,1,experimental,321,PI 677912,WL19_FL58_SbEMS_BL242,PI 677912,,
south,Sorghum bicolor,EMS_pop,WL,43,27,4327,1,experimental,811,PI 677965,WL19_FL58_SbEMS_BL545,PI 677965,,
south,Sorghum bicolor,EMS_pop,WL,43,28,4328,1,experimental,4692,PI 678357,WL19_FL58_SbEMS_BL441,PI 678357,,
south,Sorghum bicolor,EMS_pop,WL,43,29,4329,1,experimental,1666,PI 678057,WL19_FL58_SbEMS_BL444,PI 678057,,
south,Sorghum bicolor,EMS_pop,WL,43,30,4330,1,experimental,1727,PI 678063,WL19_FL58_SbEMS_BL203,PI 678063,,
south,Sorghum bicolor,EMS_pop,WL,43,31,4331,1,experimental,885,PI 677976,WL19_FL58_SbEMS_BL108,PI 677976,,
south,Sorghum bicolor,EMS_pop,WL,43,32,4332,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,44,01,4401,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,44,02,4402,1,experimental,2,PI 677883,WL19_FL58_SbEMS_BL212,PI 677883,,
south,Sorghum bicolor,EMS_pop,WL,44,03,4403,1,experimental,3517,PI 678241,WL19_FL58_SbEMS_BL315,PI 678241,,
south,Sorghum bicolor,EMS_pop,WL,44,04,4404,1,experimental,2713,PI 678155,WL19_FL58_SbEMS_BL137,PI 678155,,
south,Sorghum bicolor,EMS_pop,WL,44,05,4405,1,experimental,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,44,06,4406,1,experimental,394,PI 677917,WL19_FL58_SbEMS_BL44,PI 677917,,
south,Sorghum bicolor,EMS_pop,WL,44,07,4407,1,experimental,1150,PI 678004,WL19_FL58_SbEMS_BL180,PI 678004,,
south,Sorghum bicolor,EMS_pop,WL,44,08,4408,1,experimental,4511,PI 678340,WL19_FL58_SbEMS_BL528,PI 678340,,
south,Sorghum bicolor,EMS_pop,WL,44,09,4409,1,experimental,2364,PI 678125,WL19_FL58_SbEMS_BL148,PI 678125,,
south,Sorghum bicolor,EMS_pop,WL,44,10,4410,1,experimental,697,PI 677960,WL19_FL58_SbEMS_BL152,PI 677960,,
south,Sorghum bicolor,EMS_pop,WL,44,11,4411,1,experimental,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,44,12,4412,1,experimental,3810,PI 678274,WL19_FL58_SbEMS_BL187,PI 678274,,
south,Sorghum bicolor,EMS_pop,WL,44,13,4413,1,experimental,647,PI 677951,WL19_FL58_SbEMS_BL510,PI 677951,,
south,Sorghum bicolor,EMS_pop,WL,44,14,4414,1,experimental,682,PI 677957,WL19_FL58_SbEMS_BL271,PI 677957,,
south,Sorghum bicolor,EMS_pop,WL,44,15,4415,1,experimental,4062,PI 678300,WL19_FL58_SbEMS_BL339,PI 678300,,
south,Sorghum bicolor,EMS_pop,WL,44,16,4416,1,experimental,538,PI 677934,WL19_FL58_SbEMS_BL596,PI 677934,,
south,Sorghum bicolor,EMS_pop,WL,44,17,4417,1,experimental,3112,PI 678201,WL19_FL58_SbEMS_BL85,PI 678201,,
south,Sorghum bicolor,EMS_pop,WL,44,18,4418,1,experimental,640,PI 677946,WL19_FL58_SbEMS_BL116,PI 677946,,
south,Sorghum bicolor,EMS_pop,WL,44,19,4419,1,experimental,393,PI 677916,WL19_FL58_SbEMS_BL82,PI 677916,,
south,Sorghum bicolor,EMS_pop,WL,44,20,4420,1,experimental,1408,PI 678029,WL19_FL58_SbEMS_BL372,PI 678029,,
south,Sorghum bicolor,EMS_pop,WL,44,21,4421,1,experimental,4261,PI 678315,WL19_FL58_SbEMS_BL334,PI 678315,,
south,Sorghum bicolor,EMS_pop,WL,44,22,4422,1,experimental,60,PI 677889,WL19_FL58_SbEMS_BL566,PI 677889,,
south,Sorghum bicolor,EMS_pop,WL,44,23,4423,1,experimental,4509,PI 678338,WL19_FL58_SbEMS_BL12,PI 678338,,
south,Sorghum bicolor,EMS_pop,WL,44,24,4424,1,experimental,2676,PI 678152,WL19_FL58_SbEMS_BL260,PI 678152,,
south,Sorghum bicolor,EMS_pop,WL,44,25,4425,1,experimental,7,PI 677885,WL19_FL58_SbEMS_BL130,PI 677885,,
south,Sorghum bicolor,EMS_pop,WL,44,26,4426,1,experimental,575,PI 677938,WL19_FL58_SbEMS_BL433,PI 677938,,
south,Sorghum bicolor,EMS_pop,WL,44,27,4427,1,experimental,4214,PI 678310,WL19_FL58_SbEMS_BL534,PI 678310,,
south,Sorghum bicolor,EMS_pop,WL,44,28,4428,1,experimental,3715,PI 678263,WL19_FL58_SbEMS_BL31,PI 678263,,
south,Sorghum bicolor,EMS_pop,WL,44,29,4429,1,experimental,4218,PI 678311,WL19_FL58_SbEMS_BL494,PI 678311,,
south,Sorghum bicolor,EMS_pop,WL,44,30,4430,1,experimental,4603,PI 678346,WL19_FL58_SbEMS_BL288,PI 678346,,
south,Sorghum bicolor,EMS_pop,WL,44,31,4431,1,experimental,2665,PI 678150,WL19_FL58_SbEMS_BL340,PI 678150,,
south,Sorghum bicolor,EMS_pop,WL,44,32,4432,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,45,01,4501,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,45,02,4502,1,experimental,4410,PI 678331,WL19_FL58_SbEMS_BL291,PI 678331,,
south,Sorghum bicolor,EMS_pop,WL,45,03,4503,1,experimental,4791,PI 678359,WL19_FL58_SbEMS_BL364,PI 678359,,
south,Sorghum bicolor,EMS_pop,WL,45,04,4504,1,experimental,589,PI 677941,WL19_FL58_SbEMS_BL314,PI 677941,,
south,Sorghum bicolor,EMS_pop,WL,45,05,4505,1,experimental,2807,PI 678164,WL19_FL58_SbEMS_BL376,PI 678164,,
south,Sorghum bicolor,EMS_pop,WL,45,06,4506,1,experimental,2856,PI 678172,WL19_FL58_SbEMS_BL53,PI 678172,,
south,Sorghum bicolor,EMS_pop,WL,45,07,4507,1,experimental,3105,PI 678198,WL19_FL58_SbEMS_BL205,PI 678198,,
south,Sorghum bicolor,EMS_pop,WL,45,08,4508,1,experimental,2245,PI 678107,WL19_FL58_SbEMS_BL269,PI 678107,,
south,Sorghum bicolor,EMS_pop,WL,45,09,4509,1,experimental,1774,PI 678070,WL19_FL58_SbEMS_BL559,PI 678070,,
south,Sorghum bicolor,EMS_pop,WL,45,10,4510,1,experimental,3764,PI 678268,WL19_FL58_SbEMS_BL425,PI 678268,,
south,Sorghum bicolor,EMS_pop,WL,45,11,4511,1,experimental,2312,PI 678117,WL19_FL58_SbEMS_BL465,PI 678117,,
south,Sorghum bicolor,EMS_pop,WL,45,12,4512,1,experimental,3007,PI 678189,WL19_FL58_SbEMS_BL565,PI 678189,,
south,Sorghum bicolor,EMS_pop,WL,45,13,4513,1,experimental,4605,PI 678347,WL19_FL58_SbEMS_BL248,PI 678347,,
south,Sorghum bicolor,EMS_pop,WL,45,14,4514,1,experimental,2404,PI 678126,WL19_FL58_SbEMS_BL105,PI 678126,,
south,Sorghum bicolor,EMS_pop,WL,45,15,4515,1,experimental,4060,PI 678298,WL19_FL58_SbEMS_BL419,PI 678298,,
south,Sorghum bicolor,EMS_pop,WL,45,16,4516,1,experimental,4607,PI 678349,WL19_FL58_SbEMS_BL166,PI 678349,,
south,Sorghum bicolor,EMS_pop,WL,45,17,4517,1,experimental,4647,PI 678350,WL19_FL58_SbEMS_BL127,PI 678350,,
south,Sorghum bicolor,EMS_pop,WL,45,18,4518,1,experimental,3610,PI 678248,WL19_FL58_SbEMS_BL36,PI 678248,,
south,Sorghum bicolor,EMS_pop,WL,45,19,4519,1,experimental,2155,PI 678100,WL19_FL58_SbEMS_BL551,PI 678100,,
south,Sorghum bicolor,EMS_pop,WL,45,20,4520,1,experimental,1773,PI 678069,WL19_FL58_SbEMS_BL597,PI 678069,,
south,Sorghum bicolor,EMS_pop,WL,45,21,4521,1,experimental,662,PI 677955,WL19_FL58_SbEMS_BL351,PI 677955,,
south,Sorghum bicolor,EMS_pop,WL,45,22,4522,1,experimental,1721,PI 678061,WL19_FL58_SbEMS_BL284,PI 678061,,
south,Sorghum bicolor,EMS_pop,WL,45,23,4523,1,experimental,4312,PI 678321,WL19_FL58_SbEMS_BL93,PI 678321,,
south,Sorghum bicolor,EMS_pop,WL,45,24,4524,1,experimental,118,PI 677894,WL19_FL58_SbEMS_BL366,PI 677894,,
south,Sorghum bicolor,EMS_pop,WL,45,25,4525,1,experimental,1564,PI 678045,WL19_FL58_SbEMS_BL327,PI 678045,,
south,Sorghum bicolor,EMS_pop,WL,45,26,4526,1,experimental,3092,PI 678197,WL19_FL58_SbEMS_BL246,PI 678197,,
south,Sorghum bicolor,EMS_pop,WL,45,27,4527,1,experimental,1562,PI 678044,WL19_FL58_SbEMS_BL367,PI 678044,,
south,Sorghum bicolor,EMS_pop,WL,45,28,4528,1,experimental,2250,PI 678111,WL19_FL58_SbEMS_BL112,PI 678111,,
south,Sorghum bicolor,EMS_pop,WL,45,29,4529,1,experimental,3966,PI 678292,WL19_FL58_SbEMS_BL63,PI 678292,,
south,Sorghum bicolor,EMS_pop,WL,45,30,4530,1,experimental,2309,PI 678115,WL19_FL58_SbEMS_BL547,PI 678115,,
south,Sorghum bicolor,EMS_pop,WL,45,31,4531,1,experimental,2954,PI 678183,WL19_FL58_SbEMS_BL209,PI 678183,,
south,Sorghum bicolor,EMS_pop,WL,45,32,4532,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,46,01,4601,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,46,02,4602,1,experimental,3217,PI 678209,WL19_FL58_SbEMS_BL361,PI 678209,,
south,Sorghum bicolor,EMS_pop,WL,46,03,4603,1,experimental,1043,PI 677990,WL19_FL58_SbEMS_BL143,PI 677990,,
south,Sorghum bicolor,EMS_pop,WL,46,04,4604,1,experimental,2811,PI 678167,WL19_FL58_SbEMS_BL254,PI 678167,,
south,Sorghum bicolor,EMS_pop,WL,46,05,4605,1,experimental,2660,PI 678147,WL19_FL58_SbEMS_BL460,PI 678147,,
south,Sorghum bicolor,EMS_pop,WL,46,06,4606,1,experimental,4508,PI 678337,WL19_FL58_SbEMS_BL52,PI 678337,,
south,Sorghum bicolor,EMS_pop,WL,46,07,4607,1,experimental,4263,PI 678316,WL19_FL58_SbEMS_BL296,PI 678316,,
south,Sorghum bicolor,EMS_pop,WL,46,08,4608,1,experimental,1046,PI 677992,WL19_FL58_SbEMS_BL61,PI 677992,,
south,Sorghum bicolor,EMS_pop,WL,46,09,4609,1,experimental,1561,PI 678043,WL19_FL58_SbEMS_BL407,PI 678043,,
south,Sorghum bicolor,EMS_pop,WL,46,10,4610,1,experimental,4309,PI 678319,WL19_FL58_SbEMS_BL175,PI 678319,,
south,Sorghum bicolor,EMS_pop,WL,46,11,4611,1,experimental,2900,PI 678176,WL19_FL58_SbEMS_BL489,PI 678176,,
south,Sorghum bicolor,EMS_pop,WL,46,12,4612,1,experimental,679,PI 677956,WL19_FL58_SbEMS_BL310,PI 677956,,
south,Sorghum bicolor,EMS_pop,WL,46,13,4613,1,experimental,116,PI 677893,WL19_FL58_SbEMS_BL405,PI 677893,,
south,Sorghum bicolor,EMS_pop,WL,46,14,4614,1,experimental,329,PI 677914,WL19_FL58_SbEMS_BL164,PI 677914,,
south,Sorghum bicolor,EMS_pop,WL,46,15,4615,1,experimental,4364,PI 678324,WL19_FL58_SbEMS_BL571,PI 678324,,
south,Sorghum bicolor,EMS_pop,WL,46,16,4616,1,experimental,2205,PI 678106,WL19_FL58_SbEMS_BL309,PI 678106,,
south,Sorghum bicolor,EMS_pop,WL,46,17,4617,1,experimental,1820,PI 678072,WL19_FL58_SbEMS_BL477,PI 678072,,
south,Sorghum bicolor,EMS_pop,WL,46,18,4618,1,experimental,2853,PI 678169,WL19_FL58_SbEMS_BL174,PI 678169,,
south,Sorghum bicolor,EMS_pop,WL,46,19,4619,1,experimental,4511,PI 678340,WL19_FL58_SbEMS_BL528,PI 678340,,
